image_i,image_j,keypoints_i,keypoints_j,raw_matches,filtered_matches,ransac_inliers,inlier_ratio,mean_epipolar_error_all,median_epipolar_error_all,mean_epipolar_error_inliers,median_epipolar_error_inliers,max_epipolar_error_inliers,fundamental_matrix
/home/kane/code/GF4/week2/Pair_mode_bad/images/image_1.png,/home/kane/code/GF4/week2/Pair_mode_bad/images/image_2.png,4000,4000,4000,718,14,0.019498607242339833,206.5593160910397,165.43597612115917,0.16029885343092407,1.2285844356607896e-13,0.9316474332716413,"[[3.7655348244011843e-06, -7.038436819475699e-07, -0.003848931890847322], [1.0102288118133696e-06, -3.692904328476928e-07, 0.0007450511731110162], [-0.0012289317543013082, 0.0002557120241890576, 1.0]]"
