image_i,image_j,keypoints_i,keypoints_j,raw_matches,filtered_matches,ransac_inliers,inlier_ratio,mean_epipolar_error_all,median_epipolar_error_all,mean_epipolar_error_inliers,median_epipolar_error_inliers,max_epipolar_error_inliers,fundamental_matrix
/home/kane/code/GF4/week2/Pair_mode_good/images/image_1.png,/home/kane/code/GF4/week2/Pair_mode_good/images/image_2.png,832,896,832,163,73,0.44785276073619634,48.643520010708336,1.1871725413293377,0.3368540081785805,0.303123250833211,0.9376001257516856,"[[-1.1776736574304458e-07, 4.55156402378314e-06, -0.0013416147821872417], [-2.5486909719396977e-06, 5.4270922071060444e-08, -0.013611628528076939], [0.0005049395017887381, 0.01081958608387881, 1.0]]"
