image_i,image_j,keypoints_i,keypoints_j,raw_matches,filtered_matches,ransac_inliers,inlier_ratio,mean_epipolar_error_all,median_epipolar_error_all,mean_epipolar_error_inliers,median_epipolar_error_inliers,max_epipolar_error_inliers,fundamental_matrix
/home/kane/code/GF4/week2/Pair_mode_good/images/image_1.png,/home/kane/code/GF4/week2/Pair_mode_good/images/image_2.png,832,896,832,163,113,0.6932515337423313,48.023157571431724,1.135802669360828,0.9287910833631988,0.6287634467708633,3.7660434450257085,"[[-2.1483024227371937e-09, 3.4183734298362865e-06, -0.0016153399417192977], [-1.5045912419733923e-06, -7.362358331758366e-09, -0.01688360351753624], [0.0006789807323639416, 0.014222892158945458, 1.0]]"
