image_i,image_j,keypoints_i,keypoints_j,raw_matches,filtered_matches,ransac_inliers,inlier_ratio,mean_epipolar_error_all,median_epipolar_error_all,mean_epipolar_error_inliers,median_epipolar_error_inliers,max_epipolar_error_inliers,fundamental_matrix
/home/kane/code/GF4/week2/Pair_mode_bad/images/image_1.png,/home/kane/code/GF4/week2/Pair_mode_bad/images/image_2.png,4000,4000,4000,81,34,0.41975308641975306,66.68956187968897,7.2674845628426485,1.1547236872707574,0.9211493942516755,3.235655586057577,"[[1.1417575025523125e-06, -1.5018387681404646e-05, 0.0028819140330492593], [1.4335603593540728e-05, 1.3666699721440357e-06, -0.008163642665540854], [-0.005198090115481236, 0.007899281561898364, 1.0]]"
