image_i,image_j,keypoints_i,keypoints_j,raw_matches,filtered_matches,ransac_inliers,inlier_ratio,mean_epipolar_error_all,median_epipolar_error_all,mean_epipolar_error_inliers,median_epipolar_error_inliers,max_epipolar_error_inliers,fundamental_matrix
/home/kane/code/GF4/week2/Pair_mode_good/images/image_1.png,/home/kane/code/GF4/week2/Pair_mode_good/images/image_2.png,832,896,832,365,87,0.23835616438356164,103.19226904157529,11.249318143868743,0.3847204634361863,0.38639949314929817,0.9245092560637436,"[[-2.144339888159309e-07, -3.243617500729802e-05, 0.01276542520911767], [4.198972888924323e-05, -6.03048174053762e-06, -0.3158894969459119], [-0.013852324631971882, 0.3024635848711075, 1.0]]"
