image_i,image_j,keypoints_i,keypoints_j,raw_matches,filtered_matches,ransac_inliers,inlier_ratio,mean_epipolar_error_all,median_epipolar_error_all,mean_epipolar_error_inliers,median_epipolar_error_inliers,max_epipolar_error_inliers,fundamental_matrix
/home/kane/code/GF4/week2/Pair_mode_bad/images/image_1.png,/home/kane/code/GF4/week2/Pair_mode_bad/images/image_2.png,4000,4000,4000,81,22,0.2716049382716049,88.3663865363797,21.41170555081912,0.19065126490431214,0.07506558534216727,0.8413840202493545,"[[1.6642606811865623e-07, -6.959736555050473e-06, 0.0027994037473033665], [7.4865327197309115e-06, 7.001976266335648e-07, -0.008476452412283831], [-0.0036331358832984353, 0.00692895319836939, 1.0]]"
